"Case","Buggy Rule","Ncf","Nuf","Ncs","Nus","Nc","Nu","Ns","Nf","Mountford","Kulcynski2","Zoltar","Ochiai","CC","RC","RCR","Constraint","Rule","Mutant"
"52","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.32142857142857145","0.75","0.28125","11","References","Mutant18"
"52","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.35714285714285715","0.7142857142857143","0.3125","11","Attributes","Mutant18"
"52","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.4642857142857143","0.9285714285714286","0.43333333333333335","11","Class","Mutant18"
"52","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.14285714285714285","0.3333333333333333","0.1111111111111111","11","Package","Mutant18"
"52","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2857142857142857","1.0","0.2857142857142857","11","NamedElement","Mutant18"
"52","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.32142857142857145","0.9","0.3","11","Property","Mutant18"
"52","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.25","0.7","0.21875","11","StrongReferences","Mutant18"
"53","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.35","0.7","0.2916666666666667","12","WeakReferences","Mutant18"
"53","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.45","0.75","0.375","12","References","Mutant18"
"53","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.7","1.0","0.7","12","Attributes","Mutant18"
"53","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.4","0.5714285714285714","0.3076923076923077","12","Class","Mutant18"
"53","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2","0.3333333333333333","0.14285714285714285","12","Package","Mutant18"
"53","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2","0.5","0.16666666666666666","12","NamedElement","Mutant18"
"53","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.4","0.8","0.36363636363636365","12","Property","Mutant18"
"53","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.35","0.7","0.2916666666666667","12","StrongReferences","Mutant18"
"54","0","3.0","0.0","0.0","97.0","3.0","97.0","97.0","3.0","1.0","1.0","1.0","1.0","0.42857142857142855","0.6","0.3333333333333333","13","WeakReferences","Mutant18"
"54","0","3.0","0.0","3.0","94.0","6.0","94.0","97.0","3.0","0.6666666666666666","0.75","0.5","0.7071067811865476","0.5714285714285714","0.6666666666666666","0.36363636363636365","13","References","Mutant18"
"54","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.2857142857142857","0.2857142857142857","0.16666666666666666","13","Attributes","Mutant18"
"54","1","3.0","0.0","26.0","71.0","29.0","71.0","97.0","3.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.42857142857142855","0.42857142857142855","0.2727272727272727","13","Class","Mutant18"
"54","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.2857142857142857","0.3333333333333333","0.18181818181818182","13","Package","Mutant18"
"54","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.42857142857142855","0.75","0.375","13","NamedElement","Mutant18"
"54","1","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.42857142857142855","0.6","0.3","13","Property","Mutant18"
"54","0","1.0","2.0","3.0","94.0","4.0","96.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","0.2857142857142857","0.4","0.2","13","StrongReferences","Mutant18"
"55","0","1.0","3.0","2.0","94.0","3.0","97.0","96.0","4.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","0.2857142857142857","0.4","0.2","14","WeakReferences","Mutant18"
"55","0","4.0","0.0","2.0","94.0","6.0","94.0","96.0","4.0","1.0","0.8333333333333333","0.6666666666666666","0.8164965809277261","0.5714285714285714","0.6666666666666666","0.36363636363636365","14","References","Mutant18"
"55","0","4.0","0.0","9.0","87.0","13.0","87.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.2857142857142857","0.2857142857142857","0.16666666666666666","14","Attributes","Mutant18"
"55","1","4.0","0.0","25.0","71.0","29.0","71.0","96.0","4.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.42857142857142855","0.42857142857142855","0.2727272727272727","14","Class","Mutant18"
"55","0","4.0","0.0","96.0","0.0","100.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","0.2857142857142857","0.3333333333333333","0.18181818181818182","14","Package","Mutant18"
"55","0","4.0","0.0","96.0","0.0","100.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","0.42857142857142855","0.75","0.375","14","NamedElement","Mutant18"
"55","1","4.0","0.0","9.0","87.0","13.0","87.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.42857142857142855","0.6","0.3","14","Property","Mutant18"
"55","0","4.0","0.0","0.0","96.0","4.0","96.0","96.0","4.0","1.0","1.0","1.0","1.0","0.42857142857142855","0.6","0.3333333333333333","14","StrongReferences","Mutant18"
"56","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.18181818181818182","0.4","0.14285714285714285","2","WeakReferences","Mutant18"
"56","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.18181818181818182","0.3333333333333333","0.13333333333333333","2","References","Mutant18"
"56","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.18181818181818182","0.2857142857142857","0.125","2","Attributes","Mutant18"
"56","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.45454545454545453","0.7142857142857143","0.38461538461538464","2","Class","Mutant18"
"56","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.45454545454545453","0.8333333333333334","0.4166666666666667","2","Package","Mutant18"
"56","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.36363636363636365","1.0","0.36363636363636365","2","NamedElement","Mutant18"
"56","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.2727272727272727","0.6","0.21428571428571427","2","Property","Mutant18"
"56","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.18181818181818182","0.4","0.14285714285714285","2","StrongReferences","Mutant18"
"57","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.3333333333333333","0.8","0.2857142857142857","3","WeakReferences","Mutant18"
"57","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.3333333333333333","0.6666666666666666","0.26666666666666666","3","References","Mutant18"
"57","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.2916666666666667","0.5","0.21875","3","Attributes","Mutant18"
"57","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.5833333333333334","1.0","0.5384615384615384","3","Class","Mutant18"
"57","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.16666666666666666","0.3333333333333333","0.125","3","Package","Mutant18"
"57","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3333333333333333","1.0","0.3333333333333333","3","NamedElement","Mutant18"
"57","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.4166666666666667","1.0","0.4166666666666667","3","Property","Mutant18"
"57","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.3333333333333333","0.8","0.2857142857142857","3","StrongReferences","Mutant18"
"58","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.25","0.7","0.21875","8","WeakReferences","Mutant18"
"58","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.32142857142857145","0.75","0.28125","8","References","Mutant18"
"58","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.35714285714285715","0.7142857142857143","0.3125","8","Attributes","Mutant18"
"58","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.4642857142857143","0.9285714285714286","0.43333333333333335","8","Class","Mutant18"
"58","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.14285714285714285","0.3333333333333333","0.1111111111111111","8","Package","Mutant18"
"58","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.2857142857142857","1.0","0.2857142857142857","8","NamedElement","Mutant18"
"58","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.32142857142857145","0.9","0.3","8","Property","Mutant18"
"58","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.25","0.7","0.21875","8","StrongReferences","Mutant18"
"59","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.38461538461538464","1.0","0.38461538461538464","9","WeakReferences","Mutant18"
"59","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.38461538461538464","0.8333333333333334","0.3333333333333333","9","References","Mutant18"
"59","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.34615384615384615","0.6428571428571429","0.28125","9","Attributes","Mutant18"
"59","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","0.38461538461538464","0.7142857142857143","0.3125","9","Class","Mutant18"
"59","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.15384615384615385","0.3333333333333333","0.11764705882352941","9","Package","Mutant18"
"59","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.3076923076923077","1.0","0.3076923076923077","9","NamedElement","Mutant18"
"59","1","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.38461538461538464","1.0","0.35714285714285715","9","Property","Mutant18"
"59","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.38461538461538464","1.0","0.35714285714285715","9","StrongReferences","Mutant18"
"60","0","3.0","0.0","0.0","97.0","3.0","97.0","97.0","3.0","1.0","1.0","1.0","1.0","0.42857142857142855","0.6","0.3333333333333333","13","WeakReferences","Mutant2"
"60","1","3.0","0.0","3.0","94.0","6.0","94.0","97.0","3.0","0.6666666666666666","0.75","0.5","0.7071067811865476","0.2857142857142857","0.5","0.2222222222222222","13","References","Mutant2"
"60","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.2857142857142857","0.2857142857142857","0.16666666666666666","13","Attributes","Mutant2"
"60","0","3.0","0.0","26.0","71.0","29.0","71.0","97.0","3.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.42857142857142855","0.5","0.3","13","Class","Mutant2"
"60","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.2857142857142857","0.3333333333333333","0.18181818181818182","13","Package","Mutant2"
"60","0","3.0","0.0","97.0","0.0","100.0","0.0","97.0","3.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.42857142857142855","0.75","0.375","13","NamedElement","Mutant2"
"60","0","3.0","0.0","10.0","87.0","13.0","87.0","97.0","3.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.42857142857142855","0.75","0.3333333333333333","13","Property","Mutant2"
"60","0","1.0","2.0","3.0","94.0","4.0","96.0","97.0","3.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","0.2857142857142857","0.4","0.2","13","StrongReferences","Mutant2"
"61","0","1.0","3.0","2.0","94.0","3.0","97.0","96.0","4.0","0.11764705882352941","0.29166666666666663","1.67","0.2886751345948129","0.2857142857142857","0.4","0.2","14","WeakReferences","Mutant2"
"61","1","4.0","0.0","2.0","94.0","6.0","94.0","96.0","4.0","1.0","0.8333333333333333","0.6666666666666666","0.8164965809277261","0.2857142857142857","0.5","0.2222222222222222","14","References","Mutant2"
"61","0","4.0","0.0","9.0","87.0","13.0","87.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.2857142857142857","0.2857142857142857","0.16666666666666666","14","Attributes","Mutant2"
"61","0","4.0","0.0","25.0","71.0","29.0","71.0","96.0","4.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.42857142857142855","0.5","0.3","14","Class","Mutant2"
"61","0","4.0","0.0","96.0","0.0","100.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","0.2857142857142857","0.3333333333333333","0.18181818181818182","14","Package","Mutant2"
"61","0","4.0","0.0","96.0","0.0","100.0","0.0","96.0","4.0","0.020833333333333332","0.52","0.04","0.2","0.42857142857142855","0.75","0.375","14","NamedElement","Mutant2"
"61","0","4.0","0.0","9.0","87.0","13.0","87.0","96.0","4.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.42857142857142855","0.75","0.3333333333333333","14","Property","Mutant2"
"61","0","4.0","0.0","0.0","96.0","4.0","96.0","96.0","4.0","1.0","1.0","1.0","1.0","0.42857142857142855","0.6","0.3333333333333333","14","StrongReferences","Mutant2"
"62","0","3.0","10.0","0.0","87.0","3.0","97.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.25","0.7","0.21875","11","WeakReferences","Mutant3"
"62","0","6.0","7.0","0.0","87.0","6.0","94.0","87.0","13.0","0.2857142857142857","0.7307692307692308","0.46153846153846156","0.6793662204867574","0.32142857142857145","0.75","0.28125","11","References","Mutant3"
"62","1","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.42857142857142855","0.8571428571428571","0.4","11","Attributes","Mutant3"
"62","0","13.0","0.0","16.0","71.0","29.0","71.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.42857142857142855","1.0","0.42857142857142855","11","Class","Mutant3"
"62","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.14285714285714285","0.3333333333333333","0.1111111111111111","11","Package","Mutant3"
"62","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2857142857142857","1.0","0.2857142857142857","11","NamedElement","Mutant3"
"62","0","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.2857142857142857","1.0","0.2857142857142857","11","Property","Mutant3"
"62","0","4.0","9.0","0.0","87.0","4.0","96.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.25","0.7","0.21875","11","StrongReferences","Mutant3"
"63","0","3.0","10.0","0.0","87.0","3.0","97.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.35","0.7","0.2916666666666667","12","WeakReferences","Mutant3"
"63","0","6.0","7.0","0.0","87.0","6.0","94.0","87.0","13.0","0.2857142857142857","0.7307692307692308","0.46153846153846156","0.6793662204867574","0.45","0.75","0.375","12","References","Mutant3"
"63","1","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.6","0.8571428571428571","0.5454545454545454","12","Attributes","Mutant3"
"63","0","13.0","0.0","16.0","71.0","29.0","71.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.4","0.6666666666666666","0.3333333333333333","12","Class","Mutant3"
"63","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2","0.3333333333333333","0.14285714285714285","12","Package","Mutant3"
"63","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2","0.5","0.16666666666666666","12","NamedElement","Mutant3"
"63","0","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.4","1.0","0.4","12","Property","Mutant3"
"63","0","4.0","9.0","0.0","87.0","4.0","96.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.35","0.7","0.2916666666666667","12","StrongReferences","Mutant3"
"64","0","3.0","10.0","0.0","87.0","3.0","97.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.3333333333333333","0.8","0.2857142857142857","3","WeakReferences","Mutant3"
"64","0","6.0","7.0","0.0","87.0","6.0","94.0","87.0","13.0","0.2857142857142857","0.7307692307692308","0.46153846153846156","0.6793662204867574","0.3333333333333333","0.6666666666666666","0.26666666666666666","3","References","Mutant3"
"64","1","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.3333333333333333","0.5714285714285714","0.25","3","Attributes","Mutant3"
"64","0","13.0","0.0","16.0","71.0","29.0","71.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.5","1.0","0.5","3","Class","Mutant3"
"64","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.16666666666666666","0.3333333333333333","0.125","3","Package","Mutant3"
"64","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.3333333333333333","1.0","0.3333333333333333","3","NamedElement","Mutant3"
"64","0","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.3333333333333333","1.0","0.3333333333333333","3","Property","Mutant3"
"64","0","4.0","9.0","0.0","87.0","4.0","96.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.3333333333333333","0.8","0.2857142857142857","3","StrongReferences","Mutant3"
"65","0","3.0","10.0","0.0","87.0","3.0","97.0","87.0","13.0","0.2","0.6153846153846154","0.23076923076923078","0.48038446141526137","0.25","0.7","0.21875","8","WeakReferences","Mutant3"
"65","0","6.0","7.0","0.0","87.0","6.0","94.0","87.0","13.0","0.2857142857142857","0.7307692307692308","0.46153846153846156","0.6793662204867574","0.32142857142857145","0.75","0.28125","8","References","Mutant3"
"65","1","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.42857142857142855","0.8571428571428571","0.4","8","Attributes","Mutant3"
"65","0","13.0","0.0","16.0","71.0","29.0","71.0","87.0","13.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.42857142857142855","1.0","0.42857142857142855","8","Class","Mutant3"
"65","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.14285714285714285","0.3333333333333333","0.1111111111111111","8","Package","Mutant3"
"65","0","13.0","0.0","87.0","0.0","100.0","0.0","87.0","13.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.2857142857142857","1.0","0.2857142857142857","8","NamedElement","Mutant3"
"65","0","13.0","0.0","0.0","87.0","13.0","87.0","87.0","13.0","1.0","1.0","1.0","1.0","0.2857142857142857","1.0","0.2857142857142857","8","Property","Mutant3"
"65","0","4.0","9.0","0.0","87.0","4.0","96.0","87.0","13.0","0.2222222222222222","0.6538461538461539","0.3076923076923077","0.5547001962252291","0.25","0.7","0.21875","8","StrongReferences","Mutant3"
"66","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","1.0","0.4","0.4","4","WeakReferences","Mutant4"
"66","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","1.0","0.3333333333333333","0.3333333333333333","4","References","Mutant4"
"66","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","1.0","0.2857142857142857","0.2857142857142857","4","Attributes","Mutant4"
"66","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","1.0","0.3333333333333333","0.3333333333333333","4","Class","Mutant4"
"66","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","1.0","0.3333333333333333","0.3333333333333333","4","Package","Mutant4"
"66","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","1.0","0.5","0.5","4","NamedElement","Mutant4"
"66","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","1.0","0.5","0.5","4","Property","Mutant4"
"66","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","1.0","0.4","0.4","4","StrongReferences","Mutant4"
"67","0","3.0","26.0","0.0","71.0","3.0","97.0","71.0","29.0","0.07692307692307693","0.5517241379310345","0.10344827586206896","0.3216337604513384","0.5","0.4","0.2857142857142857","6","WeakReferences","Mutant4"
"67","0","6.0","23.0","0.0","71.0","6.0","94.0","71.0","29.0","0.08695652173913043","0.603448275862069","0.20689655172413793","0.454858826147342","0.5","0.3333333333333333","0.25","6","References","Mutant4"
"67","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.5","0.2857142857142857","0.2222222222222222","6","Attributes","Mutant4"
"67","1","29.0","0.0","0.0","71.0","29.0","71.0","71.0","29.0","1.0","1.0","1.0","1.0","1.0","0.6666666666666666","0.6666666666666666","6","Class","Mutant4"
"67","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.5","0.3333333333333333","0.25","6","Package","Mutant4"
"67","0","29.0","0.0","71.0","0.0","100.0","0.0","71.0","29.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.5","0.5","0.3333333333333333","6","NamedElement","Mutant4"
"67","0","13.0","16.0","0.0","71.0","13.0","87.0","71.0","29.0","0.125","0.7241379310344828","0.4482758620689655","0.6695340634119862","0.5","0.5","0.3333333333333333","6","Property","Mutant4"
"67","0","4.0","25.0","0.0","71.0","4.0","96.0","71.0","29.0","0.08","0.5689655172413793","0.13793103448275862","0.3713906763541037","0.5","0.4","0.2857142857142857","6","StrongReferences","Mutant4"
"68","0","1.0","10.0","2.0","87.0","3.0","97.0","89.0","11.0","0.038461538461538464","0.2121212121212121","5.00","0.17407765595569785","0.35","0.7","0.2916666666666667","12","WeakReferences","Mutant5"
"68","0","4.0","7.0","2.0","87.0","6.0","94.0","89.0","11.0","0.125","0.5151515151515151","1.14","0.4923659639173309","0.45","0.75","0.375","12","References","Mutant5"
"68","1","11.0","0.0","2.0","87.0","13.0","87.0","89.0","11.0","1.0","0.9230769230769231","0.8461538461538461","0.9198662110077999","0.6","1.0","0.6","12","Attributes","Mutant5"
"68","0","11.0","0.0","18.0","71.0","29.0","71.0","89.0","11.0","0.1111111111111111","0.6896551724137931","0.3793103448275862","0.6158817620514397","0.4","0.6666666666666666","0.3333333333333333","12","Class","Mutant5"
"68","0","11.0","0.0","89.0","0.0","100.0","0.0","89.0","11.0","0.02247191011235955","0.555","0.11","0.33166247903553997","0.2","0.3333333333333333","0.14285714285714285","12","Package","Mutant5"
"68","0","11.0","0.0","89.0","0.0","100.0","0.0","89.0","11.0","0.02247191011235955","0.555","0.11","0.33166247903553997","0.2","0.5","0.16666666666666666","12","NamedElement","Mutant5"
"68","0","11.0","0.0","2.0","87.0","13.0","87.0","89.0","11.0","1.0","0.9230769230769231","0.8461538461538461","0.9198662110077999","0.4","1.0","0.4","12","Property","Mutant5"
"68","0","3.0","8.0","1.0","88.0","4.0","96.0","89.0","11.0","0.13953488372093023","0.5113636363636364","1.12","0.45226701686664544","0.35","0.7","0.2916666666666667","12","StrongReferences","Mutant5"
"69","0","3.0","97.0","0.0","0.0","3.0","97.0","0.0","100.0","0.020618556701030927","0.515","0.03","0.1732050807568877","0.25","0.4","0.18181818181818182","1","WeakReferences","Mutant6"
"69","0","6.0","94.0","0.0","0.0","6.0","94.0","0.0","100.0","0.02127659574468085","0.53","0.06","0.24494897427831783","0.25","0.3333333333333333","0.16666666666666666","1","References","Mutant6"
"69","0","13.0","87.0","0.0","0.0","13.0","87.0","0.0","100.0","0.022988505747126436","0.565","0.13","0.36055512754639896","0.25","0.2857142857142857","0.15384615384615385","1","Attributes","Mutant6"
"69","0","29.0","71.0","0.0","0.0","29.0","71.0","0.0","100.0","0.028169014084507043","0.645","0.29","0.5385164807134504","0.25","0.3333333333333333","0.16666666666666666","1","Class","Mutant6"
"69","1","0.0","100.0","0.0","0.0","0.0","100.0","0.0","100.0","0.0","0.0","0.0","0.0","0.625","0.7142857142857143","0.5","1","Package","Mutant6"
